ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,new_income,age_cat
63664L42YC,61,F,"276,381",327,0,276381,2
63666J17MQ,34,F,"410,793",298,1,410793,2
63670Q63GC,51,M,"761,172",365,1,761172,3
63676C81QO,58,M,"641,801",407,0,641801,3
63677Z10TW,33,F,"311,059",348,0,311059,2
63679G90ZV,50,M,"132,206",327,0,132206,2
63681O90EK,51,F,"316,480",206,0,316480,2
63683N57GB,27,M,"219,692",489,1,219692,3
63687Q42SP,50,M,"135,263",308,0,135263,2
63692H00BQ,32,F,"228,315",197,1,228315,1
63697I08YB,47,F,"459,181",94,0,459181,1
63700E23HE,64,M,"596,361",162,0,596361,1
63705C58BK,57,M,"526,388",369,1,526388,3
63709A74AM,40,M,"410,822",441,1,410822,3
63709V88QR,27,M,"218,212",756,1,218212,4
63710A79PM,47,F,"301,189",364,1,301189,3
63710J23QL,49,F,"268,483",394,1,268483,3
63711J54XT,37,M,"203,842",480,1,203842,3
63715W71QS,50,M,"444,217",277,1,444217,2
63718E76UK,64,M,"91,425",781,0,91425,4
63725K63QK,49,F,"297,536",476,1,297536,3
63727N60AB,34,F,"409,564",284,1,409564,2
63728D54DU,29,F,"432,786",418,0,432786,3
63729S17NA,30,M,"139,240",467,1,139240,3
63731M77JC,26,M,"173,558",438,0,173558,3
63731X56NS,34,M,"219,871",111,1,219871,1
63736I31SI,65,M,"165,908",348,0,165908,2
63737K25GR,64,F,"88,424",78,0,88424,1
63737T68CQ,46,M,"721,864",240,0,721864,2
63738E29IJ,25,M,"164,971",43,1,164971,1
63738U59KM,52,F,"241,269",395,1,241269,3
63739J19UK,39,F,"665,344",264,0,665344,2
63740O27XT,49,F,"520,563",387,1,520563,3
63744G78FH,47,M,"254,287",416,1,254287,3
63748W88LQ,57,M,"307,485",550,1,307485,4
63749B11WH,63,M,"563,575",468,1,563575,3
63750M27FE,31,M,"155,644",290,1,155644,2
63751J20JR,27,F,"345,179",481,1,345179,3
63751V57IQ,38,M,"307,038",422,1,307038,3
63752D63BN,46,M,"288,834",248,0,288834,2
63756Z66KO,27,F,"423,880",435,1,423880,3
63757A01BT,64,M,"481,798",398,0,481798,3
63757U44IS,49,M,"454,464",494,1,454464,3
63758H91CE,40,M,"280,966",358,0,280966,2
63758Q77MD,63,M,"621,330",1015,1,621330,4
63758Z30MY,47,M,"268,502",274,0,268502,2
63764E47RS,53,F,"97,112",430,0,97112,3
63764W15QS,54,F,"269,944",254,0,269944,2
63765H09LH,48,M,"475,085",43,0,475085,1
63766S27AS,30,F,"429,355",497,1,429355,3
63767Z52II,58,M,"278,581",746,1,278581,4
63771K76NC,50,M,"520,259",168,0,520259,1
63775P36YR,27,F,"483,189",244,0,483189,2
63780G27MU,56,F,"402,595",521,1,402595,4
63780I90MU,50,M,"433,961",26,0,433961,1
63781U67SJ,28,M,"298,515",829,1,298515,4
63786V52ZD,32,F,"408,766",399,0,408766,3
63794M53XP,31,M,"248,478",145,1,248478,1
63797E24LF,60,M,"530,604",498,1,530604,3
63801T62CQ,29,F,"334,844",293,1,334844,2
63803C44KM,50,M,"366,603",327,0,366603,2
63803L22EG,53,F,"202,035",316,0,202035,2
63806I00IH,61,F,"359,701",223,1,359701,2
63806O49MG,50,M,"489,889",254,0,489889,2
63806Z17XI,36,F,"496,893",309,1,496893,2
63807P10XS,49,M,"147,357",279,0,147357,2
63810O21BK,49,M,"251,828",64,1,251828,1
63822H76MZ,47,F,"403,965",301,0,403965,2
63826N52ZU,32,M,"156,482",81,0,156482,1
63830C64TP,26,M,"287,421",919,0,287421,4
63830F25PD,31,M,"272,159",20,0,272159,1
63835S72LM,63,F,"341,328",815,0,341328,4
63835S95TD,62,M,"148,189",323,0,148189,2
63838L62KR,58,F,"382,200",30,0,382200,1
63846Z09SL,39,F,"370,821",194,0,370821,1
63847Z64WS,53,M,"185,360",77,1,185360,1
63866E66WA,34,F,"439,837",303,0,439837,2
63869P36MH,31,F,"140,669",329,0,140669,2
63873X97TH,47,M,"115,788",455,1,115788,3
63874Z93WH,35,M,"188,805",488,1,188805,3
63878Q76HK,63,F,"527,661",46,1,527661,1
63880S83TD,40,M,"315,051",214,0,315051,2
63882P79BI,54,F,"426,824",169,0,426824,1
63883J80SM,36,F,"640,936",221,0,640936,2
63888X53GC,30,F,"481,219",356,1,481219,2
63896O25FW,50,M,"298,713",458,1,298713,3
63897V56JI,56,M,"285,212",411,1,285212,3
63898E59CW,36,F,"553,589",280,0,553589,2
63899G30YI,30,F,"449,242",446,1,449242,3
63908T67KQ,27,M,"217,518",55,1,217518,1
63908U24RY,25,F,"340,656",267,0,340656,2
63910I52MG,51,F,"144,277",429,0,144277,3
63911O67ZP,62,M,"755,147",753,1,755147,4
63913L98KH,30,F,"344,861",477,1,344861,3
63916D08FH,33,F,"498,709",246,1,498709,2
63918P57UN,57,M,"642,195",478,1,642195,3
63918T88KJ,62,M,"718,599",829,1,718599,4
63919C48QV,39,F,"288,536",378,1,288536,3
63919E67AU,49,M,"291,600",347,1,291600,2
63920X43HF,50,M,"240,407",299,1,240407,2
63925O89UL,31,M,"273,581",279,1,273581,2
63926O53QR,27,M,"117,420",819,0,117420,4
63927O27IG,25,F,"420,789",341,0,420789,2
63928A12VX,64,M,"453,162",342,1,453162,2
63928Z43FY,56,M,"637,698",58,1,637698,1
63931G54ZA,47,F,"294,355",991,1,294355,4
63936R05ME,29,M,"127,531",166,0,127531,1
63939R25HH,51,F,"210,171",296,0,210171,2
63942D82PR,62,M,"121,858",442,0,121858,3
63943U41XC,60,F,"430,512",124,0,430512,1
63944Q37AO,39,F,"328,021",54,0,328021,1
63948Z93RW,47,M,"685,717",771,1,685717,4
63950W39WL,41,M,"437,593",474,0,437593,3
63952J64UB,48,F,"384,717",970,1,384717,4
63955R22MW,63,M,"404,583",307,1,404583,2
63957Z87RO,28,M,"155,127",293,0,155127,2
63962N26YO,40,F,"774,320",386,1,774320,3
63966J41IM,62,F,"345,320",43,0,345320,1
63972C92NN,35,F,"449,131",169,1,449131,1
63976X80RL,48,M,"332,598",484,1,332598,3
63978A02GV,60,M,"102,785",334,0,102785,2
63980C26LJ,31,M,"247,165",665,1,247165,4
63981L36MZ,30,F,"293,469",172,0,293469,1
63984U45VY,60,F,"346,229",144,1,346229,1
63986X10EH,27,F,"294,271",310,0,294271,2
63986Z70DN,54,M,"369,063",380,1,369063,3
63987W72QG,51,M,"324,518",207,1,324518,2
63991W56IK,41,M,"481,993",481,1,481993,3
63992M45TM,29,F,"410,000",352,0,410000,2
63994E19OA,36,M,"462,317",215,0,462317,2
64000S98GH,57,M,"201,918",1004,1,201918,4
64004Q07UW,62,M,"494,804",943,1,494804,4
64006G60SD,47,M,"381,737",294,0,381737,2
64006L13IL,27,M,"177,854",2,1,177854,1
64009L29ZS,40,M,"209,020",274,1,209020,2
64014E03RN,58,F,"413,832",279,0,413832,2
64014V44CR,35,F,"221,637",212,0,221637,2
64015M74HO,43,M,"298,504",454,1,298504,3
64019S51WR,57,M,"414,194",302,1,414194,2
64023A00KL,25,F,"170,565",234,0,170565,2
64030I16SM,57,F,"94,115",628,0,94115,4
64031C76ML,38,M,"279,970",211,1,279970,2
64031J47KE,47,M,"313,929",239,0,313929,2
64033P62ND,64,F,"385,371",788,1,385371,4
64033Q61RY,29,M,"150,209",473,0,150209,3
64033T05VI,63,F,"415,603",321,0,415603,2
64033W73EV,58,M,"408,141",369,0,408141,3
64034W55RE,63,M,"764,626",413,0,764626,3
64036S71DM,58,F,"180,995",518,1,180995,4
64040E74CM,51,M,"457,582",323,0,457582,2
64041Y70UM,62,M,"748,265",444,1,748265,3
64044E32ZJ,36,F,"437,605",296,0,437605,2
64049M64FX,65,M,"524,891",773,1,524891,4
64050Y32RP,26,F,"464,560",68,0,464560,1
64065C07OK,36,F,"489,205",332,0,489205,2
64066E36UG,30,F,"178,179",448,1,178179,3
64077L56YK,45,M,"757,373",763,1,757373,4
64078Y60KF,61,M,"427,076",699,1,427076,4
64083K77PW,55,M,"655,613",466,1,655613,3
64085B57RU,55,M,"592,658",524,1,592658,4
64085V17QM,36,F,"499,056",218,1,499056,2
64086T90AS,58,M,"745,186",409,1,745186,3
64091W99JZ,61,F,"400,504",93,0,400504,1
64092K00KV,48,M,"270,507",441,1,270507,3
64094D23OY,54,M,"374,029",178,1,374029,1
64094L82NW,58,F,"375,213",770,1,375213,4
64095L34ZW,38,M,"444,390",373,1,444390,3
64096N91SJ,40,M,"253,787",129,0,253787,1
64099O01HW,35,M,"133,774",278,0,133774,2
64101H49LB,65,M,"130,404",84,0,130404,1
64101K34EH,64,F,"423,904",968,1,423904,4
64101T81EG,44,F,"348,845",361,1,348845,3
64102G57YJ,35,F,"372,659",318,0,372659,2
64102X65IC,41,F,"294,752",151,0,294752,1
64106I51QX,29,F,"302,586",416,1,302586,3
64107W95QY,31,M,"185,402",957,0,185402,4
64114Z33AI,58,F,"125,245",183,0,125245,1
64116M22VK,46,F,"453,144",918,1,453144,4
64119N17WO,49,M,"737,475",271,0,737475,2
64135D48YQ,47,M,"395,588",403,1,395588,3
64138I67CV,58,F,"190,869",363,0,190869,3
64139S93EM,36,M,"350,960",332,0,350960,2
64142C34UM,63,F,"330,584",279,1,330584,2
64143H65AI,59,F,"170,976",262,0,170976,2
64145E82FU,31,M,"215,681",49,0,215681,1
64146G55DB,46,F,"287,336",617,1,287336,4
64147Y13OM,34,F,"318,955",425,1,318955,3
64148D85AD,60,M,"506,060",794,1,506060,4
64150P42AP,41,M,"332,370",230,1,332370,2
64151Z32XP,33,M,"177,008",186,1,177008,1
64153K71GU,33,F,"320,498",294,1,320498,2
64153R46XO,50,F,"678,595",313,0,678595,2
64159Z90HC,31,F,"415,043",384,0,415043,3
64163D68RC,54,M,"642,784",841,1,642784,4
64163S66YE,29,M,"116,399",574,1,116399,4
64169I37IA,46,M,"385,366",450,1,385366,3
64176Y09ES,59,M,"237,928",931,1,237928,4
64181J82TA,43,F,"641,352",254,0,641352,2
64182H19VT,58,F,"307,680",108,0,307680,1
64189Q73NE,55,F,"164,147",71,0,164147,1
64190B33UZ,31,F,"357,416",194,0,357416,1
64192F42ZH,39,F,"517,467",241,0,517467,2
64194S30PN,36,M,"320,892",458,1,320892,3
64194V74AQ,59,F,"409,869",418,0,409869,3
64194Y09DT,63,M,"375,518",128,0,375518,1
64202U04II,53,M,"748,880",71,0,748880,1
64203R80NQ,54,F,"415,880",473,1,415880,3
64209G29PL,61,F,"274,752",225,1,274752,2
64214K01NZ,32,M,"125,329",406,1,125329,3
64221F34IZ,41,M,"149,439",259,1,149439,2
64222G56IX,43,M,"498,658",349,0,498658,2
64225R06XG,29,F,"336,577",215,0,336577,2
64227T21QV,33,F,"177,213",344,1,177213,2
64230I78WP,34,M,"184,869",380,1,184869,3
64235E17WP,25,F,"364,807",23,1,364807,1
64236Q89WR,52,F,"288,683",890,0,288683,4
64242U76UV,31,F,"240,179",447,1,240179,3
64243X74YV,65,F,"295,939",189,0,295939,1
64243X92SC,58,M,"332,342",5,1,332342,1
64244H45WW,34,F,"301,987",324,0,301987,2
64244T80NY,28,F,"438,419",263,0,438419,2
64245F48BM,64,M,"336,450",963,1,336450,4
64245P35UM,56,F,"411,933",462,1,411933,3
64245W41PH,52,M,"700,471",43,0,700471,1
64248B97PZ,43,M,"217,710",458,1,217710,3
64249L36ZU,27,M,"245,819",160,1,245819,1
64251P64BD,62,M,"161,494",899,1,161494,4
64255O84TJ,56,F,"275,123",327,0,275123,2
64261L78JH,63,M,"388,003",79,0,388003,1
64262S66HM,45,M,"256,226",474,1,256226,3
64262Z97JZ,34,M,"113,039",376,0,113039,3
64264B49SQ,45,M,"123,075",216,0,123075,2
64270J04TY,25,F,"446,397",486,0,446397,3
64274M54YZ,39,M,"566,923",935,1,566923,4
64274M58DX,25,M,"250,609",283,1,250609,2
64276Y48SH,36,M,"436,062",214,1,436062,2
64278O11SD,26,F,"465,797",431,1,465797,3
64278W70HJ,60,F,"194,933",648,1,194933,4
64280Z10CQ,63,F,"146,277",384,0,146277,3
64283V20ZJ,53,M,"735,463",276,0,735463,2
64288M57QN,62,M,"643,492",804,1,643492,4
64289J37RH,64,F,"307,091",347,0,307091,2
64289S37VP,32,F,"417,584",222,1,417584,2
64292C51TK,50,F,"728,035",553,1,728035,4
64294A83JY,62,F,"374,560",239,1,374560,2
64295J77UD,33,M,"253,034",55,0,253034,1
64297M72YG,55,F,"269,243",244,1,269243,2
64301G86IR,59,F,"184,667",292,0,184667,2
64302Y49SG,41,M,"357,018",71,1,357018,1
64308X05UF,33,M,"222,622",430,1,222622,3
64314O87JV,52,F,"225,360",352,0,225360,2
64314Q06UX,50,M,"292,414",129,1,292414,1
64315L56KC,42,M,"476,956",207,0,476956,2
64315U19PI,41,M,"256,313",213,1,256313,2
64317A81EY,34,F,"151,853",492,1,151853,3
64327Q52AD,47,F,"537,541",435,1,537541,3
64331M46TR,35,F,"448,302",284,0,448302,2
64332O17BS,30,F,"338,211",182,0,338211,1
64335N90UK,44,F,"334,792",279,0,334792,2
64335Z73SS,61,M,"618,894",473,1,618894,3
64338C69SF,57,M,"160,450",72,1,160450,1
64338S41HW,56,F,"319,539",966,1,319539,4
64342M21RD,35,F,"354,789",420,1,354789,3
64342X04TA,26,M,"294,961",16,0,294961,1
64345F98NW,45,M,"393,870",236,0,393870,2
64345S22IE,61,F,"306,315",648,1,306315,4
64345Y04TW,57,F,"479,587",202,0,479587,2
64350Z42BE,41,F,"418,136",332,1,418136,2
64351C83IF,35,M,"241,722",680,0,241722,4
64351M51ZN,36,M,"297,467",343,1,297467,2
64354Q95CU,39,M,"220,856",213,0,220856,2
64354X00LB,38,F,"736,080",304,1,736080,2
64356X97XO,43,F,"359,531",51,0,359531,1
64357A36GW,41,F,"288,360",589,1,288360,4
64359E29BE,61,M,"188,465",309,0,188465,2
64363N74ZH,59,F,"310,920",391,0,310920,3
64365N78GU,47,M,"136,668",357,0,136668,2
64366D60YK,59,F,"158,341",248,0,158341,2
64366V01HB,45,M,"491,453",106,1,491453,1
64368A12QN,36,F,"457,096",97,0,457096,1
64368U56UR,35,F,"492,061",354,0,492061,2
64370K70HO,41,M,"476,357",350,0,476357,2
64371Y92FR,51,M,"563,411",332,0,563411,2
64372X94IG,49,M,"429,609",354,1,429609,2
64377E19LM,40,M,"524,744",228,1,524744,2
64379N25JQ,29,M,"238,954",339,0,238954,2
64382H30BQ,58,M,"334,452",69,1,334452,1
64382Z51FK,36,F,"451,840",267,0,451840,2
64383Q09XM,31,F,"382,619",269,0,382619,2
64389W59FN,63,F,"318,893",30,0,318893,1
64397F82OI,54,F,"368,328",264,0,368328,2
64397V71ZN,50,M,"619,880",313,0,619880,2
64398A98DH,53,M,"128,908",152,0,128908,1
64400S43RP,54,M,"152,796",181,1,152796,1
64401D26ZE,63,F,"483,728",289,1,483728,2
64402V26BK,55,F,"88,789",443,0,88789,3
64407Y00UM,64,M,"272,521",792,1,272521,4
64415H32QL,33,M,"108,905",615,1,108905,4
64419U66IX,45,F,"334,685",110,0,334685,1
64422V83IZ,34,M,"267,178",341,1,267178,2
64424K60FV,50,M,"325,494",177,1,325494,1
64425Q97IV,39,M,"680,413",237,0,680413,2
64426A08PS,28,M,"218,709",303,1,218709,2
64426K58XZ,63,M,"467,106",303,1,467106,2
64426U96CB,32,M,"279,630",885,0,279630,4
64426Z45TL,50,M,"532,355",273,0,532355,2
64430I45OI,30,M,"166,919",240,1,166919,2
64433I99CZ,29,F,"446,014",170,1,446014,1
64433U60DS,65,M,"143,018",385,0,143018,3
64437C15WV,63,F,"135,075",316,0,135075,2
64447Z87VJ,44,M,"374,495",367,1,374495,3
64449U10QW,39,F,"663,091",363,1,663091,3
64452T73TI,37,M,"263,831",371,1,263831,3
64453A49OF,54,M,"187,777",398,1,187777,3
64456R56QN,38,F,"643,027",429,1,643027,3
64456Y86ZO,33,F,"466,888",399,0,466888,3
64457Z15UM,53,F,"244,965",493,1,244965,3
64459H86ZY,46,M,"268,366",488,1,268366,3
64459J96BA,41,M,"333,819",96,1,333819,1
64461P41BP,45,M,"602,704",505,1,602704,4
64461V52HA,59,M,"81,345",403,0,81345,3
64465S59ZY,36,F,"297,341",312,0,297341,2
64466O90AJ,58,M,"477,761",33,1,477761,1
64466R82BK,65,F,"221,323",384,1,221323,3
64467H23VG,60,F,"329,557",272,1,329557,2
64468R54HE,44,M,"374,728",455,1,374728,3
64471C21LN,38,F,"680,925",254,1,680925,2
64471T47SV,63,F,"337,736",389,1,337736,3
64473M26VV,31,F,"457,689",242,0,457689,2
64475L33CA,56,M,"775,332",487,1,775332,3
64477H82RT,59,F,"406,523",187,1,406523,1
64484C99DB,53,F,"139,659",282,0,139659,2
64487Y56EA,54,M,"397,100",455,1,397100,3
64490T43NC,54,M,"294,274",437,1,294274,3
64490V33TS,30,F,"206,573",448,1,206573,3
64491X47AW,34,M,"242,090",275,0,242090,2
64493G92FE,64,M,"120,414",368,0,120414,3
64495D36CQ,43,M,"327,371",239,1,327371,2
64499Z56NL,51,F,"111,539",16,0,111539,1
64500S87FF,42,F,"413,648",722,1,413648,4
64501N93MC,62,F,"488,957",344,0,488957,2
64504X29HW,63,M,"526,526",996,1,526526,4
64504Y82KV,34,M,"256,488",244,0,256488,2
64507R65AY,50,M,"565,037",308,0,565037,2
64509L63VF,26,F,"459,373",480,0,459373,3
64509M80IQ,34,M,"154,491",159,1,154491,1
64511O98KP,52,M,"477,941",323,0,477941,2
64513O17ET,64,M,"296,184",294,0,296184,2
64520L78PT,31,F,"406,245",404,1,406245,3
64520S97IB,64,F,"175,235",310,0,175235,2
64525D07YU,56,F,"136,267",35,1,136267,1
64529L74BN,58,M,"770,440",54,0,770440,1
64531R29LU,45,F,"490,432",297,0,490432,2
64537B42MF,59,M,"127,727",327,0,127727,2
64538A25BP,60,M,"651,085",897,1,651085,4
64538C16TN,55,F,"300,907",275,0,300907,2
64541A16OU,44,M,"354,897",276,1,354897,2
64545I28RL,26,M,"283,594",119,0,283594,1
64545M90AE,36,F,"799,971",376,1,799971,3
64555N88ZG,42,F,"366,651",405,1,366651,3
64564U08ZG,35,F,"335,945",260,0,335945,2
64565M19QA,49,F,"435,320",496,1,435320,3
64565W16KB,31,M,"296,523",293,0,296523,2
64568O89QC,42,F,"305,960",32,0,305960,1
64574A40XM,42,M,"228,610",430,1,228610,3
64575C69HI,30,F,"410,669",304,0,410669,2
64578E22AB,46,M,"102,140",491,0,102140,3
64581E45CR,59,F,"483,928",83,1,483928,1
64584Z16PS,60,M,"615,895",500,1,615895,4
64586G09XL,51,M,"286,581",574,1,286581,4
64594D23AT,27,M,"227,333",297,0,227333,2
64600S51IB,65,M,"146,944",441,1,146944,3
64600U36OU,41,M,"797,437",612,1,797437,4
64603T09FD,43,F,"673,536",465,1,673536,3
64608Y98HG,63,F,"126,896",502,1,126896,4
64613C74MB,31,F,"293,723",187,0,293723,1
64613X60IN,32,M,"115,372",395,0,115372,3
64614G29FQ,53,M,"323,835",63,0,323835,1
64618R81CT,32,M,"187,922",654,1,187922,4
64620K65XE,51,F,"110,907",435,0,110907,3
64622U80TY,27,M,"291,810",784,0,291810,4
64623C86EP,31,M,"242,434",470,1,242434,3
64624R79UN,57,M,"544,009",990,1,544009,4
64626F25YQ,54,M,"185,576",255,0,185576,2
64627Y34UD,34,F,"349,511",289,0,349511,2
64633N06SY,48,F,"493,971",9,0,493971,1
64633W67XO,57,F,"296,939",486,1,296939,3
64633Z17FG,56,F,"332,581",150,0,332581,1
64644B08OV,41,M,"646,592",472,1,646592,3
64645S02GH,29,M,"272,724",122,0,272724,1
64652V74OF,41,M,"474,920",116,0,474920,1
64655O02IQ,40,F,"399,928",300,1,399928,2
64656N45UT,55,M,"120,609",669,1,120609,4
64658W80LX,60,F,"337,485",68,1,337485,1
64659L78II,57,F,"337,789",828,0,337789,4
64661B52TY,64,M,"784,145",403,1,784145,3
64665J32WZ,34,F,"398,494",444,0,398494,3
64665T28FQ,57,F,"201,973",28,1,201973,1
64665W87QZ,47,M,"165,467",396,1,165467,3
64666M42NJ,34,M,"166,804",322,1,166804,2
64672X44OK,64,M,"495,082",292,1,495082,2
64673F65CQ,38,M,"712,387",266,0,712387,2
64676M56FP,62,F,"362,624",339,0,362624,2
64679Z08TU,60,M,"148,205",310,0,148205,2
64686U31RI,40,M,"358,258",345,1,358258,2
64687W21KH,48,M,"405,628",446,1,405628,3
64691L62GI,59,F,"139,349",8,0,139349,1
64694L80FJ,55,M,"587,425",660,1,587425,4
64701K92SO,46,F,"330,429",476,1,330429,3
64705N56IH,52,M,"249,015",341,1,249015,2
64710J60WI,61,M,"662,613",402,1,662613,3
64710N64EO,36,M,"121,399",338,0,121399,2
64712S00CS,34,F,"432,021",385,1,432021,3
64713P06FU,51,M,"687,062",296,1,687062,2
64714H97KV,42,F,"502,744",445,1,502744,3
64715D43JH,61,M,"435,848",229,0,435848,2
64717D32NB,36,M,"396,641",462,1,396641,3
64719H76KE,25,M,"214,102",444,1,214102,3
64723D29NG,38,M,"569,600",452,1,569600,3
64723E24TU,58,M,"225,077",387,1,225077,3
64724Y87HA,53,M,"534,787",326,1,534787,2
64726I05CY,37,F,"540,752",431,1,540752,3
64726T18EO,48,M,"748,013",10,0,748013,1
64728C02TH,46,F,"473,768",472,1,473768,3
64731M31WV,63,F,"270,947",514,1,270947,4
64732A29EJ,56,F,"124,837",488,0,124837,3
64735M93BJ,27,F,"310,544",271,0,310544,2
64739I25HY,31,M,"224,286",260,0,224286,2
64739J24UM,49,F,"584,765",203,0,584765,2
64740E68HR,64,M,"391,393",331,1,391393,2
64740V72LZ,57,M,"94,748",335,0,94748,2
64742G91MF,28,F,"313,711",373,1,313711,3
64742V27BZ,34,M,"298,972",578,1,298972,4
64745A55CJ,41,M,"764,429",101,0,764429,1
64747U74BN,51,M,"152,194",186,0,152194,1
64748O23UM,30,M,"142,063",338,0,142063,2
64752I33TS,42,F,"536,400",125,0,536400,1
64752Q74TU,45,M,"289,275",38,0,289275,1
64754F66OP,35,M,"209,013",422,0,209013,3
64757R30LP,34,M,"126,981",428,0,126981,3
64760Z06YG,60,F,"483,411",595,1,483411,4
64762K96CF,32,F,"213,285",436,1,213285,3
64765R83XB,43,F,"617,739",191,0,617739,1
64770O08NG,39,F,"331,037",255,1,331037,2
64773N42XR,27,F,"138,035",326,0,138035,2
64775O06JT,50,M,"390,622",252,1,390622,2
64776W64KR,45,M,"210,543",485,0,210543,3
64778J47PS,33,M,"110,974",398,1,110974,3
64779U57XQ,34,M,"279,707",515,1,279707,4
64779V97GG,39,M,"199,193",122,0,199193,1
64782Z40RJ,55,F,"405,157",26,1,405157,1
64786H47OQ,49,M,"316,922",88,0,316922,1
64787E04TX,52,M,"547,015",349,1,547015,2
64789R98JJ,65,F,"468,656",401,1,468656,3
64790W48AH,40,M,"379,207",402,1,379207,3
64792H85YF,61,F,"196,181",386,0,196181,3
64792P76BL,62,M,"194,042",644,1,194042,4
64797I66IB,25,F,"402,189",447,1,402189,3
64807M20LH,60,F,"268,651",308,0,268651,2
64810G37BI,30,M,"277,814",135,1,277814,1
64810L56OC,49,F,"700,853",783,0,700853,4
64814F51QY,43,M,"241,752",362,1,241752,3
64817Z04PH,49,M,"239,878",233,1,239878,2
64818F55KB,49,M,"118,586",314,0,118586,2
64818K29JE,25,M,"112,321",478,0,112321,3
64818Q40EJ,50,M,"191,598",205,1,191598,2
64819R62II,29,M,"273,054",25,1,273054,1
64819X54MO,34,M,"135,171",265,0,135171,2
64821S29VV,42,M,"445,565",167,1,445565,1
64825R88HA,31,F,"201,771",11,0,201771,1
64826H16DQ,54,M,"538,075",259,0,538075,2
64828I81PD,38,F,"486,776",238,1,486776,2
64832P86SE,65,M,"681,620",27,0,681620,1
64834T06QF,41,M,"138,503",427,0,138503,3
64836U06UH,51,M,"160,021",432,1,160021,3
64837R74EJ,48,M,"466,812",181,1,466812,1
64838Y32KB,61,F,"477,043",434,1,477043,3
64841K50GP,44,F,"292,872",291,0,292872,2
64841T58VR,40,M,"250,650",485,1,250650,3
64845I47QV,50,F,"746,035",733,1,746035,4
64854T61GK,26,F,"490,027",278,1,490027,2
64855I27XG,36,F,"320,448",316,1,320448,2
64855S07EX,46,M,"607,941",121,1,607941,1
64866I16FM,38,F,"614,131",677,1,614131,4
64867U26MT,27,M,"152,916",517,1,152916,4
64872H61EK,38,F,"433,475",317,1,433475,2
64877J80LJ,40,F,"316,667",483,0,316667,3
64878V82VQ,52,F,"312,288",274,0,312288,2
64886P68SB,51,F,"429,368",332,0,429368,2
64890T67PA,65,M,"436,041",77,1,436041,1
64898E02CR,42,F,"343,003",264,0,343003,2
64901L24NK,48,M,"787,989",469,0,787989,3
64905J95WX,60,F,"339,136",484,1,339136,3
64907V37XJ,55,F,"429,736",312,1,429736,2
64909L90GI,61,F,"422,184",242,0,422184,2
64912T91MA,36,F,"573,232",432,1,573232,3
64917C42AW,59,M,"206,932",282,0,206932,2
64925C52VE,36,F,"338,005",931,1,338005,4
64925R12GV,37,M,"132,234",452,1,132234,3
64927P04WX,61,F,"346,099",289,0,346099,2
64927R20GP,57,M,"109,404",304,0,109404,2
64927V79QE,38,M,"502,448",280,0,502448,2
64931G45AG,49,M,"130,159",482,0,130159,3
64933X43MC,53,M,"301,933",356,0,301933,2
64934T27QM,48,F,"407,107",697,1,407107,4
64935R59TG,51,F,"373,669",284,1,373669,2
64941G42TT,59,M,"91,278",31,0,91278,1
64942Z50BZ,49,F,"479,472",593,1,479472,4
64947P34SN,33,M,"281,658",311,0,281658,2
64948P56IS,50,M,"239,267",232,0,239267,2
64949C00GX,45,F,"377,101",273,1,377101,2
64949W24MA,46,M,"164,401",78,1,164401,1
64950W46WW,48,F,"713,155",267,0,713155,2
64953S81KH,38,M,"522,493",279,0,522493,2
64954Y28RE,64,F,"108,835",774,1,108835,4
64955B17QR,43,M,"482,464",347,0,482464,2
64955H93AB,58,M,"345,157",185,1,345157,1
64959Z61SP,27,F,"248,880",444,1,248880,3
64960O30GE,45,M,"630,136",200,0,630136,2
64969P76HS,39,F,"324,661",898,0,324661,4
64969Q02DJ,28,M,"260,252",496,1,260252,3
64969T53YL,36,M,"156,486",263,0,156486,2
64971T15XV,38,M,"180,603",300,0,180603,2
64974O29BA,31,F,"435,780",298,0,435780,2
