,CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
33091,55,1786373,True,False,False,True,1
33092,55,2959927,True,False,True,False,1
33093,50,1697233,True,False,True,False,1
33094,30,1746620,False,True,False,False,1
33095,51,3053115,False,False,False,False,1
33096,61,2598594,True,True,False,False,1
33097,40,2717884,False,False,True,False,1
33098,56,575325,False,False,False,False,0
33099,61,1102169,True,False,False,False,1
33100,59,3126828,True,False,True,False,1
33101,55,2400757,True,False,False,False,1
33102,58,3283713,True,True,False,False,1
33103,27,1395666,True,False,True,False,1
33104,58,1241356,False,False,True,False,1
33105,64,1946272,True,False,True,False,1
33106,39,1795113,False,False,False,False,1
33107,45,1746423,False,True,False,False,1
33108,48,2148172,True,False,False,True,1
33109,64,1042493,True,False,False,True,1
33110,36,2459490,False,False,True,False,1
33111,28,1308769,False,False,True,False,1
33112,46,2552562,False,True,False,False,1
33113,59,1243398,True,True,False,False,1
33114,60,1572227,True,False,False,False,1
33115,48,1697562,True,False,True,False,1
33116,33,1095651,False,True,False,False,1
33117,29,1739071,True,False,False,True,1
33118,44,3075537,True,False,True,False,1
33119,49,3169245,True,False,False,False,1
33120,25,1429845,False,False,True,False,1
33121,37,1446461,True,False,False,False,1
33122,42,3251454,True,True,False,False,1
33123,39,1872041,False,False,False,False,1
33124,33,2054747,True,True,False,False,1
33125,65,923615,True,False,False,True,1
33126,43,2210527,False,False,False,False,1
33127,27,1182955,True,False,False,True,1
33128,26,1109114,True,True,False,False,1
33129,25,1398747,True,False,True,False,1
33130,38,2089160,True,False,True,False,1
33131,63,682267,False,True,False,False,0
33132,40,2920062,True,False,False,True,1
33133,32,2055480,False,False,True,False,1
33134,42,2189655,False,False,True,False,1
33135,30,1044552,False,True,False,False,1
33136,38,1906280,False,False,True,False,1
33137,34,1516716,False,False,False,False,1
33138,56,1565896,False,False,False,True,1
33139,37,2505446,False,True,False,False,1
33140,36,1666041,False,True,False,False,1
33141,42,2598157,True,False,True,False,1
33142,35,1328417,False,True,False,False,1
33143,62,1383141,False,True,False,False,1
33144,38,2527992,False,False,True,False,1
33145,65,1818706,True,False,False,False,1
33146,56,2990549,True,False,False,True,1
33147,37,2768224,True,True,False,False,1
33148,27,2228111,True,False,False,False,1
33149,45,1719143,True,False,False,False,1
33150,57,845629,False,False,True,False,1
33151,55,1274297,False,False,False,True,1
33152,33,1061345,True,False,False,False,1
33153,51,2201490,True,False,True,False,1
33154,49,1587043,False,False,True,False,1
33155,29,1077117,False,False,True,False,1
33156,34,1487726,True,False,True,False,1
33157,57,575545,True,False,False,True,1
33158,44,2888646,True,True,False,False,1
33159,58,888798,True,False,True,False,1
33160,50,2667045,False,False,False,False,1
33161,38,1551973,False,True,False,False,1
33162,29,2585632,True,False,False,False,1
33163,47,1853261,True,False,False,False,1
33164,38,2569865,False,False,False,True,1
33165,60,962875,False,False,True,False,1
33166,47,1567329,True,False,True,False,1
33167,50,2378623,False,False,True,False,1
33168,29,1700383,False,False,False,False,1
33169,28,2525567,True,False,False,True,1
33170,28,2052205,False,False,True,False,1
33171,59,2713841,True,True,False,False,1
33172,28,1854476,False,False,True,False,1
33173,51,1284230,False,False,False,False,1
33174,61,1087359,False,False,True,False,1
33175,40,3090780,True,False,True,False,1
33176,28,1506750,True,False,False,False,1
33177,37,2615825,False,True,False,False,1
33178,42,2263313,False,False,True,False,1
33179,56,3082960,True,False,True,False,1
33180,32,1548413,False,True,False,False,1
33181,43,3172697,True,False,False,False,1
33182,38,2735397,False,True,False,False,1
33183,50,1517250,True,True,False,False,1
33184,61,2973991,False,False,True,False,1
33185,62,2485341,True,False,False,False,1
33186,56,1902969,False,True,False,False,1
33187,62,793278,False,False,False,True,1
33188,30,2165413,True,True,False,False,1
33189,56,2764770,True,True,False,False,1
33190,62,1059639,True,False,False,True,1
33191,39,2430363,True,False,False,True,1
33192,31,1415243,True,False,False,False,1
33193,57,2908840,True,False,True,False,1
33194,62,624806,False,False,True,False,1
33195,61,3402469,False,False,False,False,1
33196,61,2169639,False,False,True,False,1
33197,39,3321997,True,False,True,False,1
33198,27,1222096,True,False,False,False,1
33199,64,3423860,True,False,False,True,1
33200,32,1995453,True,False,False,True,1
33201,43,1479657,False,True,False,False,1
33202,55,2405022,False,False,False,True,1
33203,28,1189224,True,False,True,False,1
33204,33,2401119,True,True,False,False,1
33205,63,2850719,False,False,False,False,1
33206,42,1500225,False,True,False,False,1
33207,45,2094957,True,False,False,True,1
33208,42,1961229,False,False,True,False,1
33209,39,2071157,False,True,False,False,1
33210,60,3134499,True,False,False,True,1
33211,43,1408957,True,False,True,False,1
33212,50,1783266,False,False,False,False,1
33213,48,2094811,False,True,False,False,1
33214,43,2461441,True,False,False,False,1
33215,65,1927525,True,False,False,True,1
33216,58,1070812,True,False,True,False,1
33217,57,2606332,False,True,False,False,1
33218,30,1748092,True,True,False,False,1
33219,30,1267304,True,False,True,False,1
33220,57,3142401,True,False,True,False,1
33221,54,2260551,True,True,False,False,1
33222,35,2004803,True,False,False,True,1
33223,62,1554647,True,True,False,False,1
33224,40,3400039,True,False,False,True,1
33225,62,1193325,False,True,False,False,1
33226,36,3226789,True,True,False,False,1
33227,35,2357714,True,True,False,False,1
33228,45,3426124,True,False,False,False,1
33229,51,606559,False,False,True,False,1
33230,58,670496,True,True,False,False,0
33231,27,1707336,False,False,False,False,0
33232,32,1146285,True,False,False,True,1
33233,30,1223226,False,True,False,False,1
33234,29,1906270,False,True,False,False,1
33235,40,1984138,True,False,False,True,1
33236,25,1082777,True,False,False,True,1
33237,25,1021574,False,False,False,True,1
33238,40,1389924,False,False,False,False,1
33239,41,2520907,False,False,False,True,1
33240,29,1116150,False,False,False,False,1
33241,27,1295140,True,True,False,False,1
33242,45,2895899,True,False,False,False,1
33243,54,2830219,False,False,False,False,1
33244,31,2325383,True,False,False,True,1
33245,65,2307638,True,False,False,True,1
33246,57,2796280,True,False,True,False,1
33247,48,2063411,False,False,True,False,1
33248,26,2139730,True,False,False,True,1
33249,43,1488575,True,False,False,True,1
33250,37,2748768,False,True,False,False,1
33251,52,3090347,True,False,False,False,1
33252,44,3184823,True,False,True,False,1
33253,55,2429877,True,False,False,False,1
33254,55,3335444,True,False,False,False,1
33255,50,2624341,False,False,True,False,1
33256,35,1942874,False,False,False,False,1
33257,37,2168079,True,False,False,False,1
33258,63,1534996,True,False,False,True,1
33259,45,2411437,False,True,False,False,1
33260,27,1814250,True,False,False,False,1
33261,59,1161863,True,False,True,False,1
33262,25,1062888,True,False,False,False,1
33263,26,1308566,False,False,False,False,0
33264,54,1901243,True,False,False,True,1
33265,34,1287739,False,False,False,True,1
33266,30,2036350,False,False,True,False,1
33267,41,1563321,True,True,False,False,1
33268,56,1989091,False,False,False,True,1
33269,33,1653524,False,False,False,False,1
33270,59,1092817,False,False,True,False,1
33271,57,579676,True,False,False,False,0
33272,33,1306222,False,False,True,False,1
33273,26,1974635,False,False,False,False,0
33274,43,2203534,False,False,False,False,1
33275,38,1583335,False,False,False,False,1
33276,54,1065265,False,False,False,True,1
33277,54,2196702,False,False,True,False,1
33278,33,1227109,False,False,True,False,1
33279,42,1929895,False,False,False,True,1
33280,64,3415136,True,False,False,True,1
33281,36,2322408,False,False,False,True,1
33282,54,1218979,False,False,False,False,1
33283,40,1871176,False,True,False,False,1
33284,31,1619128,False,False,False,False,1
33285,33,1273971,True,False,False,True,1
33286,25,1259446,True,False,False,False,1
33287,60,2550858,False,False,False,False,0
33288,51,2720531,False,False,True,False,1
33289,58,3225378,True,False,False,True,1
33290,36,3421088,True,False,False,True,1
33291,60,2378049,True,True,False,False,1
33292,64,2686477,True,True,False,False,1
33293,33,1099059,False,False,False,True,1
33294,57,2671234,True,False,True,False,1
33295,51,1967045,False,False,True,False,1
33296,61,1164097,False,False,True,False,1
33297,43,1735059,False,False,False,True,1
33298,61,2205786,False,False,False,False,1
33299,36,2518870,True,False,False,True,1
33300,32,1517983,False,False,True,False,1
33301,34,1246120,False,True,False,False,1
33302,44,1783407,True,True,False,False,1
33303,52,2475170,True,True,False,False,1
33304,28,1131876,True,False,False,True,1
33305,56,1299025,True,False,False,True,1
33306,43,1882211,True,True,False,False,1
33307,48,1397282,False,True,False,False,1
33308,60,3405442,False,False,False,True,1
33309,63,582828,False,False,False,True,1
33310,25,1109507,False,True,False,False,1
33311,51,2295765,False,False,False,True,1
33312,51,2333172,False,False,True,False,1
33313,55,1341209,True,False,True,False,1
33314,31,2453118,True,False,False,True,1
33315,47,2390009,True,False,False,True,1
33316,35,1796209,False,False,True,False,1
33317,47,1728659,False,False,True,False,1
33318,30,2401235,True,False,False,False,1
33319,54,1035120,False,False,False,False,1
33320,52,3257198,False,False,True,False,1
33321,27,2109214,True,False,False,False,1
33322,40,2602196,False,False,True,False,1
33323,54,1169790,True,False,True,False,1
33324,56,2155030,False,False,False,False,1
33325,58,2460484,True,False,False,False,1
33326,32,1632326,True,False,False,False,1
33327,49,1662325,False,False,False,True,1
33328,53,901319,False,False,False,False,1
33329,34,1885523,False,True,False,False,1
33330,35,1926140,True,False,False,False,1
33331,36,1844153,False,False,True,False,1
33332,37,1618773,True,True,False,False,1
33333,48,2736567,False,False,False,False,1
33334,57,3098424,False,True,False,False,1
33335,31,996924,False,False,True,False,1
33336,31,1584641,False,True,False,False,1
33337,45,3043988,True,False,True,False,1
33338,38,2513841,False,False,False,True,1
33339,41,3403074,True,True,False,False,1
33340,27,2291235,True,True,False,False,1
33341,43,2652296,True,True,False,False,1
33342,42,2160992,False,False,False,True,1
33343,26,2000245,False,True,False,False,1
33344,57,596145,False,False,True,False,1
33345,34,2340354,True,False,False,False,1
33346,29,1004118,False,False,True,False,1
33347,65,1871911,True,True,False,False,1
33348,59,726101,True,False,True,False,1
33349,56,3465812,True,False,True,False,1
33350,59,1571658,False,False,False,True,1
33351,59,2939459,True,False,False,False,1
33352,28,1332808,True,True,False,False,1
33353,26,1604924,False,True,False,False,1
33354,27,1036944,False,False,False,False,0
33355,46,3045921,True,False,False,False,1
33356,45,2295644,False,False,False,False,1
33357,30,1863444,False,False,True,False,1
33358,32,2010087,True,False,False,True,1
33359,62,1472531,False,False,False,True,1
33360,61,3085231,False,False,False,False,1
33361,29,2430968,True,True,False,False,1
33362,59,2519723,True,True,False,False,1
33363,33,2202421,True,False,False,True,1
33364,30,944135,False,True,False,False,1
33365,61,2090139,True,True,False,False,1
33366,29,1838047,False,False,False,False,1
33367,27,2114824,True,False,False,False,1
33368,51,2578477,False,False,False,False,1
33369,54,2442656,False,True,False,False,1
33370,58,1048715,False,False,False,False,0
33371,40,1614822,False,True,False,False,1
33372,25,1550959,True,True,False,False,1
33373,63,3327475,True,True,False,False,1
33374,52,1148953,True,False,True,False,1
33375,29,1023727,False,False,False,False,1
33376,56,591139,True,False,False,True,1
33377,36,2080459,False,True,False,False,1
33378,46,1824419,True,False,False,False,1
33379,43,3120052,True,False,False,True,1
33380,41,2763025,True,False,False,False,1
33381,26,1999982,True,False,False,True,1
33382,63,1958102,True,True,False,False,1
33383,51,1914393,False,False,False,False,1
33384,51,1338337,False,False,False,False,1
33385,65,2413461,False,True,False,False,1
33386,53,2581808,False,True,False,False,1
33387,51,2173574,True,True,False,False,1
33388,38,3057406,True,False,True,False,1
33389,59,2215938,False,True,False,False,1
33390,42,2213576,True,True,False,False,1
33391,43,3198695,True,True,False,False,1
33392,58,2112905,False,False,False,True,1
33393,43,2530454,False,False,True,False,1
33394,33,1503851,False,True,False,False,1
33395,44,1920383,True,False,False,False,1
33396,40,2441648,False,False,True,False,1
33397,45,2490412,False,True,False,False,1
33398,47,3431912,True,False,False,True,1
33399,48,3422041,True,False,False,True,1
33400,64,1748331,False,False,False,True,1
33401,25,1533199,True,False,False,False,1
33402,36,1549363,True,False,False,True,1
33403,31,1832618,True,False,True,False,1
33404,41,1756233,True,False,False,True,1
33405,45,2497480,True,False,True,False,1
33406,55,1391469,False,True,False,False,1
33407,47,1642525,False,False,False,False,1
33408,29,1667166,False,True,False,False,1
