CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
32,1470258,True,False,False,False,1
42,2709887,True,False,False,True,1
50,1411923,True,False,False,True,1
63,1633763,False,True,False,False,1
26,1111777,True,True,False,False,1
51,3046435,True,False,True,False,1
61,2913830,True,True,False,False,1
50,2624814,False,True,False,False,1
57,2894970,False,False,False,True,1
32,1089654,False,False,False,False,1
56,1106215,False,False,False,False,1
56,2824436,True,False,False,False,1
54,2240622,False,False,True,False,1
25,1230814,True,True,False,False,1
55,1843523,True,False,True,False,1
40,2023539,True,False,True,False,1
36,1633219,False,False,False,False,1
25,1272638,True,False,False,False,1
29,1162379,False,False,False,False,1
52,1625650,True,False,True,False,1
63,2334387,True,False,True,False,1
25,2282968,True,True,False,False,1
49,2508193,True,False,False,False,1
25,970641,False,False,False,True,1
45,1936653,False,False,True,False,1
37,1394915,True,True,False,False,1
32,1562884,True,False,True,False,1
54,595466,False,True,False,False,0
46,2257020,True,False,True,False,1
26,1732646,False,True,False,False,1
39,1786612,True,False,False,True,1
64,2178976,True,False,False,False,1
52,2674873,True,False,True,False,1
38,1797854,False,False,False,False,1
63,3113490,False,False,True,False,1
29,1761456,False,False,True,False,1
55,618550,False,False,True,False,1
35,1648424,False,True,False,False,1
52,804529,False,False,True,False,1
51,3088653,False,False,False,False,1
29,1332997,True,False,True,False,1
34,1296558,True,False,False,False,1
36,1817220,True,True,False,False,1
49,3112871,True,False,False,True,1
33,1853034,True,True,False,False,1
49,2719131,False,False,True,False,1
25,1654285,False,True,False,False,1
34,904877,False,False,False,True,1
51,1014858,False,False,False,False,1
61,3383844,True,True,False,False,1
64,1778383,False,False,False,True,1
46,2542977,True,True,False,False,1
58,1612107,False,False,False,True,1
59,2645698,True,False,True,False,1
58,1542383,True,True,False,False,1
51,1343281,True,False,True,False,1
41,1820110,True,False,False,False,1
27,2027679,True,True,False,False,1
53,2401320,True,False,False,False,1
25,1117081,False,False,True,False,1
35,1209399,True,False,False,True,1
51,630264,False,True,False,False,0
32,2192318,True,False,True,False,1
64,3105554,False,False,False,True,1
59,1926743,True,False,False,False,1
31,1867487,True,False,False,False,1
30,1481542,False,False,False,False,1
53,2190804,True,False,True,False,1
52,1635440,False,False,False,False,1
36,1867233,False,True,False,False,1
27,1142931,True,True,False,False,1
42,2025132,False,True,False,False,1
59,1712389,False,True,False,False,1
53,1617530,False,False,False,False,1
41,2571744,False,False,True,False,1
52,3055897,False,False,False,True,1
42,1882329,False,False,False,False,1
33,1887254,True,False,False,False,1
59,2826012,False,False,False,False,0
59,2054551,False,True,False,False,1
54,2036643,True,False,False,False,1
59,1567260,True,False,True,False,1
43,2773494,True,False,False,False,1
64,1015711,False,False,False,False,1
54,2357300,False,False,False,False,1
51,3123293,True,True,False,False,1
56,1503761,False,False,False,False,1
28,909823,False,False,False,True,1
35,1349503,True,False,False,False,1
25,1822003,True,False,False,True,1
27,1959156,True,False,False,True,1
54,563625,False,False,True,False,1
47,3054276,True,False,False,True,1
52,737611,True,False,False,True,1
61,1080472,False,False,False,True,1
65,3109198,False,True,False,False,1
33,1963379,False,False,False,True,1
39,2406866,False,False,False,False,1
60,2336786,True,False,True,False,1
47,1531862,False,True,False,False,1
57,549663,False,False,True,False,1
26,1518841,True,False,False,True,1
35,1622616,False,True,False,False,1
27,905301,False,False,False,False,0
44,1791362,False,False,False,False,1
51,2839959,True,True,False,False,1
54,885530,False,False,True,False,1
43,2513297,False,False,True,False,1
29,1816386,True,False,False,False,1
31,2559311,True,False,False,False,1
31,1455972,False,True,False,False,1
55,1701352,True,False,False,True,1
57,2746067,True,False,True,False,1
65,2263538,True,False,False,True,1
65,1007428,True,False,False,False,1
32,1073267,True,False,True,False,1
46,1716687,False,True,False,False,1
49,1843359,True,False,True,False,1
60,955244,True,False,False,True,1
28,1053147,True,True,False,False,1
64,3245657,True,False,False,True,1
39,2551083,True,False,True,False,1
54,2294071,False,True,False,False,1
29,1337477,False,False,False,True,1
57,2369473,True,False,False,True,1
29,1229167,False,True,False,False,1
44,1526082,False,False,False,True,1
59,2653856,False,True,False,False,1
59,1156000,True,False,False,True,1
53,1198972,False,False,False,True,1
41,1916924,True,False,True,False,1
38,2592060,False,True,False,False,1
40,1562217,False,False,False,True,1
42,1454138,True,False,False,False,1
62,1685463,True,True,False,False,1
44,2140425,True,False,True,False,1
35,1559483,False,False,True,False,1
32,2058923,False,False,True,False,1
34,1978508,False,False,False,False,1
43,2067114,True,False,False,False,1
35,1596200,True,False,False,True,1
54,1134760,True,True,False,False,1
45,2145491,False,False,True,False,1
56,2156802,False,False,False,True,1
44,2335056,False,False,False,True,1
48,2510443,False,False,False,False,1
38,1486307,True,True,False,False,1
43,3450158,True,False,True,False,1
55,2236890,False,False,False,True,1
25,1948404,False,True,False,False,1
41,2403435,True,False,False,True,1
49,2025073,False,True,False,False,1
42,2702114,True,True,False,False,1
47,2983361,True,False,True,False,1
40,2432242,True,False,False,False,1
61,903391,False,False,True,False,1
39,2430554,True,True,False,False,1
42,2629521,False,False,True,False,1
37,2290956,True,True,False,False,1
52,2111462,False,False,False,False,1
61,2930484,False,False,False,True,1
29,2031917,False,False,False,True,1
59,572407,True,True,False,False,0
47,2366909,True,False,False,False,1
55,1890162,False,False,False,True,1
28,1130095,True,False,False,False,1
59,3230792,True,False,False,False,1
38,1868450,False,False,True,False,1
47,2041209,False,True,False,False,1
49,1486306,False,True,False,False,1
52,2583439,False,False,True,False,1
34,1919019,False,False,True,False,1
54,2304074,True,True,False,False,1
26,2546963,True,False,True,False,1
38,1447607,True,False,True,False,1
60,648475,False,False,True,False,1
62,3165235,False,False,False,True,1
33,1673231,True,False,False,False,1
62,2267731,False,False,True,False,1
27,1455986,False,True,False,False,1
61,2537170,False,True,False,False,1
53,3001988,True,False,False,False,1
31,1239544,False,False,False,False,1
49,3108865,True,True,False,False,1
57,1613128,True,True,False,False,1
62,2622288,True,False,False,True,1
42,2561722,True,False,False,False,1
43,1962504,False,False,True,False,1
38,1670680,True,False,True,False,1
60,2929770,False,False,False,True,1
65,2566753,True,False,False,False,1
46,2539711,False,False,False,False,1
54,2691759,False,True,False,False,1
32,1310794,False,False,False,True,1
25,1067560,True,False,False,False,1
31,1560555,False,False,False,True,1
41,2235607,False,True,False,False,1
26,1485137,False,False,False,True,1
30,2133345,True,False,False,False,1
40,2630091,False,True,False,False,1
61,1017474,False,False,False,True,1
47,2072317,True,False,True,False,1
43,1824310,False,False,False,False,1
55,2654314,True,False,False,False,1
31,1173150,True,False,False,False,1
53,598695,False,True,False,False,0
52,3110179,True,False,False,True,1
27,1613687,True,False,True,False,1
29,1238768,True,True,False,False,1
32,1625029,False,True,False,False,1
34,1190254,False,False,True,False,1
29,1935370,False,False,False,False,1
45,3080923,True,True,False,False,1
34,1853349,False,False,False,False,1
45,1760491,False,False,False,False,1
40,1909162,True,False,True,False,1
28,1867722,True,False,False,False,1
59,3028287,True,False,False,True,1
32,1773546,True,False,False,True,1
65,1436420,True,False,False,True,1
25,2112991,True,False,False,False,1
43,1682653,False,False,False,True,1
56,2169598,True,False,True,False,1
47,2417963,False,False,False,False,1
50,2401568,False,False,False,True,1
28,2454959,True,True,False,False,1
26,1627280,False,True,False,False,1
28,1897150,False,False,False,False,0
39,2455990,True,False,False,True,1
49,1785017,True,False,True,False,1
64,1278995,False,True,False,False,1
60,2114297,False,False,True,False,1
35,2065367,True,False,False,True,1
51,3103661,False,False,False,False,1
52,1118900,True,False,True,False,1
59,2369012,False,True,False,False,1
29,1254368,True,False,False,False,1
61,3362774,True,False,False,False,1
58,3431174,True,False,True,False,1
26,1441871,True,True,False,False,1
58,854877,True,False,False,False,1
62,2408908,False,True,False,False,1
46,1544254,False,True,False,False,1
60,2485636,False,False,False,False,0
43,1418589,True,False,False,False,1
54,1435843,True,False,True,False,1
32,1727534,False,False,True,False,1
31,925754,False,False,False,True,1
54,1304648,True,False,True,False,1
32,1309469,True,True,False,False,1
25,1468414,True,False,False,False,1
42,2714738,True,False,False,False,1
33,2125509,True,False,False,False,1
53,2713221,False,False,True,False,1
28,1283038,False,False,False,False,0
54,2197615,True,False,False,True,1
38,1915366,False,False,True,False,1
47,2248081,True,True,False,False,1
63,1848123,False,True,False,False,1
38,2378826,True,True,False,False,1
62,637080,False,False,False,False,0
61,2488616,False,False,False,True,1
43,2515857,False,True,False,False,1
63,3034670,True,False,True,False,1
28,2026727,True,True,False,False,1
25,994996,False,False,True,False,1
52,2342859,False,True,False,False,1
48,2177745,False,False,False,False,1
33,1690865,True,False,False,False,1
26,2020016,False,True,False,False,1
50,3231147,True,True,False,False,1
30,1947123,False,True,False,False,1
45,1484785,True,False,False,True,1
55,895938,False,False,True,False,1
44,3465108,True,False,False,False,1
59,970066,False,False,True,False,1
65,839963,True,True,False,False,1
25,1759045,False,False,True,False,1
46,1687705,False,False,False,False,1
64,1367177,False,False,True,False,1
29,1071875,True,False,False,False,1
59,938381,True,False,True,False,1
41,1821904,False,False,False,True,1
65,1613330,True,True,False,False,1
63,780301,True,False,True,False,1
62,1837877,True,True,False,False,1
41,1778385,False,False,False,True,1
63,1043581,True,True,False,False,1
57,2503379,True,False,True,False,1
43,1737895,False,False,False,True,1
59,2628472,False,False,False,True,1
46,2605282,False,False,False,False,1
37,2672215,True,False,False,True,1
50,1452933,True,True,False,False,1
39,1634744,False,True,False,False,1
52,996713,True,False,True,False,1
32,971461,False,False,False,True,1
64,2936232,False,False,False,False,1
27,1704659,False,False,True,False,1
62,1979482,False,False,True,False,1
36,1682112,False,True,False,False,1
45,1391251,False,False,False,False,1
54,1341371,True,False,True,False,1
49,1739114,False,False,True,False,1
41,1600312,False,False,True,False,1
27,956830,False,False,False,False,0
35,1644078,False,False,False,False,1
63,3310782,False,False,False,False,1
49,3206196,True,False,False,False,1
46,2503457,False,False,False,False,1
44,1578620,True,False,False,False,1
64,915741,True,False,False,True,1
50,1662948,False,False,False,True,1
64,3412988,True,False,False,False,1
37,1437119,True,True,False,False,1
39,2114638,False,True,False,False,1
38,2503098,False,False,False,False,1
32,1545186,False,False,True,False,1
47,2162720,False,False,True,False,1
39,2381818,True,False,False,False,1
44,2261300,False,True,False,False,1
40,2177090,False,False,True,False,1
57,2350834,False,True,False,False,1
37,2421218,True,False,False,False,1
52,1285184,True,False,False,True,1
50,3163930,True,False,True,False,1
30,924216,False,False,False,True,1
35,2297282,True,True,False,False,1
53,2269668,True,True,False,False,1
58,1349619,True,False,False,True,1
43,2370612,True,False,False,True,1
31,1782080,False,False,False,False,1
36,1707221,False,True,False,False,1
43,2035818,False,True,False,False,1
60,3170101,True,False,False,True,1
52,3041172,False,False,False,True,1
40,2147578,True,False,False,True,1
37,1641875,False,True,False,False,1
64,1946920,True,False,False,False,1
33,1822157,True,True,False,False,1
58,902966,True,True,False,False,1
38,1671985,False,False,False,True,1
38,2286369,True,False,False,True,1
55,2299816,True,False,True,False,1
38,2953072,True,False,True,False,1
63,2798733,True,True,False,False,1
46,2278268,False,True,False,False,1
28,1654927,False,False,True,False,1
62,1332028,False,False,False,True,1
48,1913315,True,False,False,False,1
30,1176929,True,True,False,False,1
